CREATE,,,,,,,,,,,
"(:Candidate{name:""",Declen,Crowe,""", Gender: """,Male,"""}), ",,,Kildare South,Independent,,
"(:Candidate{name:""",Mike ,Cubbard,""", Gender: """,Male,"""}), ",,,Galway West,Independent,,
"(:Candidate{name:""",Jennifer,Cuffe,""", Gender: """,Female,"""}), ",,,Wicklow,Fianna FÃ¡il,,
"(:Candidate{name:""",David,Cullinane,""", Gender: """,Male,"""}), ",,,Waterford,Sinn Féin,,
"(:Candidate{name:""",John ,Curran,""", Gender: """,Male,"""}), ",,,Dublin Mid-West,Fianna FÃ¡il,,
"(:Candidate{name:""",Shane,Curran,""", Gender: """,Male,"""}), ",,,Roscommon-Galway,Fianna FÃ¡il,,
"(:Candidate{name:""",Ken,Curtin,""", Gender: """,Male,"""}), ",,,,Cork East,,
"(:Candidate{name:""",Jim,Daly,""", Gender: """,Male,"""}), ",,,Cork South-West,Fine Gael,,
"(:Candidate{name:""",Clare,Daly,""", Gender: """,Female,"""}), ",,,Dublin Fingal,Independents 4 Change,,
"(:Candidate{name:""",Michael,D'Arcy,""", Gender: """,Male,"""}), ",,,Wexford,Fine Gael,,
"(:Candidate{name:""",Nicola ,Daveron,""", Gender: """,Female,"""}), ",,,Galway West,Renua,,
"(:Candidate{name:""",Marcus,De Brun,""", Gender: """,Male,"""}), ",,,Dublin Fingal,Independent,,
"(:Candidate{name:""",Mark,Dearey ,""", Gender: """,Male,"""}), ",,,Louth,Green Party,,
"(:Candidate{name:""",John,Deasy,""", Gender: """,Male,"""}), ",,,Waterford,Fine Gael,,
"(:Candidate{name:""",Jimmy ,Deenihan,""", Gender: """,Male,"""}), ",,,Kerry,Fine Gael,,
"(:Candidate{name:""",Pat,Deering,""", Gender: """,Male,"""}), ",,,Carlow-Kilkenny,Fine Gael,,
"(:Candidate{name:""",Nigel,Dennehy,""", Gender: """,Male,"""}), ",,,Cork North-West,Sinn Féin,,
"(:Candidate{name:""",Anne-Marie,Dermody,""", Gender: """,Female,"""}), ",,,Dublin South-West,Fine Gael,,
"(:Candidate{name:""",Alan,Deveron,""", Gender: """,Male,"""}), ",,,Dublin Rathdown,Renua,,
"(:Candidate{name:""",Máire,Devine,""", Gender: """,Female,"""}), ",,,Dublin South-Central,Sinn Féin,,
"(:Candidate{name:""",Cormac,Devlin,""", Gender: """,Male,"""}), ",,,DÃºn Laoghaire,Fianna FÃ¡il,,
"(:Candidate{name:""",Jimmy,Dignam,""", Gender: """,Male,"""}), ",,,Dublin North-West,The Workers' Party,,
"(:Candidate{name:""",Michael,Dillon,""", Gender: """,Male,"""}), ",,,Tipperary,Independent,,
"(:Candidate{name:""",Pearse,Doherty,""", Gender: """,Male,"""}), ",,,Donegal,Sinn Féin,,
"(:Candidate{name:""",Gary ,Doherty ,""", Gender: """,Male,"""}), ",,,Donegal,Sinn Féin,,
"(:Candidate{name:""",Regina,Doherty ,""", Gender: """,Female,"""}), ",,,Meath East,Fine Gael,,
"(:Candidate{name:""",Stephen,Donnelly,""", Gender: """,Male,"""}), ",,,Wicklow,Social Democrats,,
"(:Candidate{name:""",Paul ,Donnelly ,""", Gender: """,Male,"""}), ",,,Dublin West,Sinn Féin,,
"(:Candidate{name:""",Paschal ,Donohoe,""", Gender: """,Male,"""}), ",,,Dublin Central,Fine Gael,,
"(:Candidate{name:""",Timmy,Dooley,""", Gender: """,Male,"""}), ",,,Clare,Fianna FÃ¡il,,
"(:Candidate{name:""",Andrew,Doyle,""", Gender: """,Male,"""}), ",,,Wicklow,Fine Gael,,
"(:Candidate{name:""",Anna,Doyle,""", Gender: """,Female,"""}), ",,,Wicklow,People Before Profit Alliance,,
"(:Candidate{name:""",Mick,Duff,""", Gender: """,Male,"""}), ",,,Dublin South-West,Labour Party,Galway East,Independent
"(:Candidate{name:""",Francis Noel,Duffy,""", Gender: """,Male,"""}), ",,,Dublin South-West,Green Party,,
"(:Candidate{name:""",Gerard,Dunne,""", Gender: """,Male,"""}), ",,,Kildare North,Independent,,
"(:Candidate{name:""",Una,Dunphy,""", Gender: """,Female,"""}), ",,,Waterford,People Before Profit Alliance,,
"(:Candidate{name:""",Mike,Durkan,""", Gender: """,Male,"""}), ",,,Cavan-Monaghan,Fianna FÃ¡il,,
"(:Candidate{name:""",Bernard,Durkan,""", Gender: """,Male,"""}), ",,,Kildare North,Fine Gael,,
"(:Candidate{name:""",John,Dwyer,""", Gender: """,Male,"""}), ",,,Wexford,Independent,,
"(:Candidate{name:""",Dessie,Ellis,""", Gender: """,Male,"""}), ",,,Dublin North-West,Sinn Féin,,
"(:Candidate{name:""",Damien,English,""", Gender: """,Male,"""}), ",,,Meath West,Fine Gael,,
"(:Candidate{name:""",Brian,Fagan,""", Gender: """,Male,"""}), ",,,Longford-Westmeath,Independent,,
"(:Candidate{name:""",Michael,Fahy,""", Gender: """,Male,"""}),",,,,,,
"(:Candidate{name:""",Thomas Declen,Fallon,""", Gender: """,Male,"""}), ",,,Roscommon-Galway,Independent,,
"(:Candidate{name:""",Alan ,Farrell,""", Gender: """,Male,"""}), ",,,Dublin Fingal,Fine Gael,,
"(:Candidate{name:""",Anne ,Farrell,""", Gender: """,Female,"""}), ",,,Roscommon-Galway,Renua,,
"(:Candidate{name:""",Michael,Farrington,""", Gender: """,Male,"""}), ",,,Mayo,Renua,,
"(:Candidate{name:""",Sandra,Fay,""", Gender: """,Female,"""}), ",,,Dublin South-West,People Before Profit Alliance,,
"(:Candidate{name:""",Patrick ,Feeney,""", Gender: """,Male,"""}), ",,,Galway West,Independent,,
"(:Candidate{name:""",Martin ,Ferris,""", Gender: """,Male,"""}), ",,,Kerry,Sinn Féin,,
"(:Candidate{name:""",Anne ,Ferris,""", Gender: """,Female,"""}), ",,,Wicklow,Labour Party,,
"(:Candidate{name:""",Christopher,Fettes,""", Gender: """,Male,"""}), ",,,Offaly,Green Party,,
"(:Candidate{name:""",Finbarr ,Filan,""", Gender: """,Male,"""}), ",,,Sligoâ€“Leitrim,Renua,,
"(:Candidate{name:""",Mick,Finn,""", Gender: """,Male,"""}), ",,,Cork South-Central ,Independent,,
"(:Candidate{name:""",Brian,Finucane,""", Gender: """,Male,"""}), ",,,Kerry,People Before Profit Alliance,,
"(:Candidate{name:""",David,Fitzgerald,""", Gender: """,Male,"""}), ",,,Carlow-Kilkenny,Fine Gael,,
"(:Candidate{name:""",Jason,Fitzgerald,""", Gender: """,Male,"""}), ",,,Cork North-West,Renua,,
"(:Candidate{name:""",Frances ,Fitzgerald,""", Gender: """,Female,"""}), ",,,Dublin Mid-West,Fine Gael,,
"(:Candidate{name:""",Michael,Fitzgerald,""", Gender: """,Male,"""}), ",,,Kerry,Green Party,,
"(:Candidate{name:""",Shane,Fitzgerald,""", Gender: """,Male,"""}), ",,,Kildare North,Renua,,
"(:Candidate{name:""",Mary ,Fitzgibbon,""", Gender: """,Female,"""}), ",,,Kerry,Independent,,
"(:Candidate{name:""",Gearóid,Fitzgibbon,""", Gender: """,Male,"""}), ",,,Tipperary,Green Party,,
"(:Candidate{name:""",Michael ,Fitzmaurice,""", Gender: """,Male,"""}), ",,,Roscommon-Galway,Independent,,
"(:Candidate{name:""",Mary,Fitzpatrick,""", Gender: """,Female,"""}), ",,,Dublin Central,Fianna FÃ¡il,,
"(:Candidate{name:""",Peter,Fitzpatrick,""", Gender: """,Male,"""}), ",,,Dublin South-West,Independent,,
"(:Candidate{name:""",Peter,Fitzpatrick,""", Gender: """,Male,"""}), ",,,Louth,Fine Gael,,
"(:Candidate{name:""",Eddie ,Fitzpatrick,""", Gender: """,Male,"""}), ",,,Offaly,Fianna FÃ¡il,,
"(:Candidate{name:""",Paula ,Flanagan,""", Gender: """,Female,"""}), ",,,Donegal,Green Party,,
"(:Candidate{name:""",Terence,Flanagan,""", Gender: """,Male,"""}), ",,,Dublin Bay North,Renua,,
"(:Candidate{name:""",Charlie,Flanagan,""", Gender: """,Male,"""}), ",,,Laois,Fine Gael,,
"(:Candidate{name:""",Sean,Fleming,""", Gender: """,Male,"""}), ",,,Laois,Fianna FÃ¡il,,
"(:Candidate{name:""",Mannix,Flynn,""", Gender: """,Male,"""}), ",,,Dublin Bay South,Independent,,
"(:Candidate{name:""",John,Foley,""", Gender: """,Male,"""}), ",,,Offaly,Independent,,
"(:Candidate{name:""",Sean,Forkan,""", Gender: """,Male,"""}), ",,,Mayo,Independent,,
"(:Candidate{name:""",Caroline,Foxe,""", Gender: """,Female,"""}), ",,,Wexford,Independent,,
"(:Candidate{name:""",Roslyn,Fuller,""", Gender: """,Female,"""}), ",,,Dublin Fingal,Independent,,
"(:Candidate{name:""",Kathleen ,Funchion,""", Gender: """,Female,"""}), ",,,Carlow-Kilkenny,Sinn Féin,,
"(:Candidate{name:""",James,Gaffney,""", Gender: """,Male,"""}), ",,,Limerick City,Green Party,,
"(:Candidate{name:""",Pat,Gallagher,""", Gender: """,Male,"""}), ",,,Donegal,Fianna FÃ¡il,,
"(:Candidate{name:""",Nigel,Gallagher,""", Gender: """,Male,"""}), ",,,Sligoâ€“Leitrim,People Before Profit Alliance,,
"(:Candidate{name:""",Gary,Gannon,""", Gender: """,Male,"""}), ",,,Dublin Central,Social Democrats,,
"(:Candidate{name:""",Michael ,Gargan,""", Gender: """,Male,"""}), ",,,Dublin South-Central,Renua,,
"(:Candidate{name:""",Henry,Gaynor,""", Gender: """,Male,"""}), ",,,Kerry,Independent,,
"(:Candidate{name:""",Connie,Gerety-Quinn,""", Gender: """,Female,"""}), ",,,Longford-Westmeath,Fianna FÃ¡il,,
"(:Candidate{name:""",Jacqui,Gilbourne,""", Gender: """,Male,"""}), ",,,Dublin Central,Renua,,
"(:Candidate{name:""",Keith,Gilligan,""", Gender: """,Male,"""}), ",,,Carlow-Kilkenny,Independent,,
"(:Candidate{name:""",Ben ,Gilroy,""", Gender: """,Male,"""}), ",,,Meath East,Direct Democracy Ireland,,
"(:Candidate{name:""",Paul,Gogarty,""", Gender: """,Male,"""}), ",,,Dublin Mid-West,Independent,,
"(:Candidate{name:""",Trevor,Golden,""", Gender: """,Male,"""}), ",,,Meath West,Independent,,
"(:Candidate{name:""",William,Gorman,""", Gender: """,Male,"""}), ",,,Dublin Bay South,Independent,,
"(:Candidate{name:""",William,Gorman,""", Gender: """,Male,"""}), ",,,Dublin Central,Independent,,
"(:Candidate{name:""",Thomas,Gould,""", Gender: """,Male,"""}), ",,,Cork North-Central,Sinn Féin,,
"(:Candidate{name:""",Noel,Grealish,""", Gender: """,Male,"""}), ",,,Galway West,Independent,,
"(:Candidate{name:""",Pat,Greene,""", Gender: """,Male,"""}), ",,,Louth,Direct Democracy Ireland,,
"(:Candidate{name:""",Shirley,Griffin,""", Gender: """,Female,"""}), ",,,Cork North-West,Independent,,
"(:Candidate{name:""",Brendan ,Griffin ,""", Gender: """,Male,"""}), ",,,Kerry,Fine Gael,,
"(:Candidate{name:""",Des,Guckian,""", Gender: """,Male,"""}), ",,,Sligoâ€“Leitrim,Independent,,
"(:Candidate{name:""",Jimmy,Guerin,""", Gender: """,Male,"""}), ",,,Dublin Bay North,Independent,,
"(:Candidate{name:""",Andre,Hakizimana,""", Gender: """,Male,"""}), ",,,Clare,Independent,,
"(:Candidate{name:""",John,Halligan,""", Gender: """,Male,"""}), ",,,Waterford,Independent,,
